id|pmk|titulo|ano|issn
334|151|diagnostico do comercio de pirarucu nos mercados e feiras de santarem para|2016|21795746
86|152|diets for growout of pirarucu in net cage performance physiological parameters fillet composition and feeding cost|2019|16782305
87|152|diets for growout of pirarucu in net cage performance physiological parameters fillet composition and feeding cost|2019|16782305
88|152|diets for growout of pirarucu in net cage performance physiological parameters fillet composition and feeding cost|2019|00469939
390|153|differentially expressed genes in the pituitary of the amazonian fish arapaima gigas|2015|20069839
391|153|differentially expressed genes in the pituitary of the amazonian fish arapaima gigas|2015|20069839
671|154|digestibilidade aparente de dietas praticas com diferentes relacoes energiaproteina em juvenis de pirarucu|2008|0100204X
672|154|digestibilidade aparente de dietas praticas com diferentes relacoes energiaproteina em juvenis de pirarucu|2008|0100204X
673|154|digestibilidade aparente de dietas praticas com diferentes relacoes energiaproteina em juvenis de pirarucu|2008|0100204X
674|154|digestibilidade aparente de dietas praticas com diferentes relacoes energiaproteina em juvenis de pirarucu|2008|0100204X
249|155|digestibility and physicochemical characteristics of acid silage meal made of pirarucu waste in diets for commercial laying hens|2017|18078672
250|155|digestibility and physicochemical characteristics of acid silage meal made of pirarucu waste in diets for commercial laying hens|2017|18078672
251|156|digestibility and physicochemical characteristics of acid silage meal made of pirarucu waste in diets for commercial laying hensltbgt|2017|18078672
252|156|digestibility and physicochemical characteristics of acid silage meal made of pirarucu waste in diets for commercial laying hensltbgt|2017|18078672
253|157|digestibility and physicochemical traits of pirarucu waste acid silage flour in diets for commercial laying hens|2017|18078672
335|158|digestibility of animal and vegetable protein ingredients by pirarucu juveniles arapaima gigas|2016|18069290
336|158|digestibility of animal and vegetable protein ingredients by pirarucu juveniles arapaima gigas|2016|18069290
337|158|digestibility of animal and vegetable protein ingredients by pirarucu juveniles arapaima gigas|2016|18069290
338|159|digestibility of animal and vegetable protein ingredients by pirarucu juveniles arapaima gigas|2016|18069290
254|160|digestible protein requirement of pirarucu juveniles arapaima gigas reared in outdoor aquaculture|2017|19169760
255|160|digestible protein requirement of pirarucu juveniles arapaima gigas reared in outdoor aquaculture|2017|19169760
256|160|digestible protein requirement of pirarucu juveniles arapaima gigas reared in outdoor aquaculture|2017|19169760
257|160|digestible protein requirement of pirarucu juveniles arapaima gigas reared in outdoor aquaculture|2017|19169760
12|161|dinamica nictemeral em viveiro de piscicultura com macrofitas aquaticas no cultivo de pirarucu|2020|22388753
13|161|dinamica nictemeral em viveiro de piscicultura com macrofitas aquaticas no cultivo de pirarucu|2020|22388753
14|161|dinamica nictemeral em viveiro de piscicultura com macrofitas aquaticas no cultivo de pirarucu|2020|22388753
484|162|dispersal capacity and genetic structure of arapaima gigas on different geographic scales using microsatellite markers|2013|19326203
485|162|dispersal capacity and genetic structure of arapaima gigas on different geographic scales using microsatellite markers|2013|19326203
486|162|dispersal capacity and genetic structure of arapaima gigas on different geographic scales using microsatellite markers|2013|19326203
487|162|dispersal capacity and genetic structure of arapaima gigas on different geographic scales using microsatellite markers|2013|19326203
488|162|dispersal capacity and genetic structure of arapaima gigas on different geographic scales using microsatellite markers|2013|19326203
392|163|drying kinetics and hygroscopic behavior of pirarucu arapaima gigas fillet with different salt contents|2015|00236438
393|163|drying kinetics and hygroscopic behavior of pirarucu arapaima gigas fillet with different salt contents|2015|00236438
394|163|drying kinetics and hygroscopic behavior of pirarucu arapaima gigas fillet with different salt contents|2015|00236438
15|164|economic impacts on the management of arapaima gigas pirarucus in protected areas in the central amazon of brazil|2020|22309926
16|164|economic impacts on the management of arapaima gigas pirarucus in protected areas in the central amazon of brazil|2020|22309926
17|165|economic impacts on the management of arapaima gigaspirarucus in protected areas in the central amazon of brazil|2020|22309926
853|166|efeito da densidade de estocagem na homogeneidade do crescimento de juvenis de pirarucu em ambiente confinado|2003|0100204X
854|167|efeito da densidade de estocagem na homogeneidade do crescimento de juvenis de pirarucu em ambidnte confinado|2003|0100204X
855|168|efeito da densidade de estocagem na homogeneidade do crescimento de juvenis de pirarucu em ambiente confinado|2003|0100204X
856|169|efeito da densidade de estocagem na homogeneidade do crescimento de juvenis de pirarucu em ambiente confinado|2003|0100204X
857|169|efeito da densidade de estocagem na homogeneidade do crescimento de juvenis de pirarucu em ambiente confinado|2003|16783921
858|170|efeito da densidade de estocagem na homogeneidade do crescimento de juvenis de pirarucu em ambiente confinado|2003|0100204X
859|171|efeito da densidade de estocagem sobre a eficiencia alimentar de juvenis de pirarucu arapaima gigas em ambiente confinado|2003|00445967
860|172|efeito da densidade de estocagem sobre a eficiencia alimentar de juvenis de pirarucu arapaima gigas em ambiente confinado|2003|00445967
861|172|efeito da densidade de estocagem sobre a eficiencia alimentar de juvenis de pirarucu arapaima gigas em ambiente confinado|2003|00445967
862|173|efeito da densidade de estocagem sobre a eficiencia alimentar de juvenis de pirarucu em ambiente confinado|2003|00445967
863|174|efeito da densidade de estocagem sobre a eficiencia alimentar de juvenis de pirarucu em ambiente confunado|2003|00445967
18|175|effect of density of fingerling and juvenile pirarucu during transportation on water quality and physiological parameters|2020|18094392
258|176|effect of density on survival physiological parameters and water quality during pirarucu transportation in open system|2017|1355557X
259|176|effect of density on survival physiological parameters and water quality during pirarucu transportation in open system|2017|1355557X
19|177|effect of dietary taurine supplementation on the growth and blood physiological parameters of juvenile pirarucu|2020|00445967
20|178|effect of size grading on the growth of pirarucu arapaima gigas reared in earthen ponds|2020|0718560X
260|179|effect of the uvc radiation on shelf life of vacuumpacked refrigerated pirarucu fillets|2017|10498850
261|180|effect of the uvc radiation on shelf life of vacuumpacked refrigerated pirarucu iarapaima gigasi fillets|2017|15470636
262|180|effect of the uvc radiation on shelf life of vacuumpacked refrigerated pirarucu iarapaima gigasi fillets|2017|10498850
263|181|effect of the uvc radiation on shelf life of vacuumpacked refrigerated pirarucu arapaima gigasi fillets|2017|10498850
264|181|effect of the uvc radiation on shelf life of vacuumpacked refrigerated pirarucu arapaima gigasi fillets|2017|10498850
89|182|effects of an enterococcus faeciumi based probiotic on growth performance and health of pirarucu arapaima gigasi|2019|1355557X
90|183|effects of an ienterococcus faeciumi based probiotic on growth performance and health of pirarucu iarapaima gigasi|2019|1355557X
91|183|effects of an ienterococcus faeciumi based probiotic on growth performance and health of pirarucu iarapaima gigasi|2019|1355557X
92|184|effects of an enterococcus faeciumltigt based probiotic on growth performance and health of pirarucu arapaima gigasltigt|2019|1355557X
93|184|effects of an enterococcus faeciumltigt based probiotic on growth performance and health of pirarucu arapaima gigasltigt|2019|1355557X
94|184|effects of an enterococcus faeciumltigt based probiotic on growth performance and health of pirarucu arapaima gigasltigt|2019|13652109
95|185|effects of an enterococcus faeciumi based probiotic on growth performance and health of pirarucu arapaima gigasi|2019|1355557X
172|186|effects of different frying techniques on the color fatty acid profile and lipid oxidation of arapaima gigasi|2018|01458892
173|186|effects of different frying techniques on the color fatty acid profile and lipid oxidation of arapaima gigasi|2018|01458892
174|186|effects of different frying techniques on the color fatty acid profile and lipid oxidation of arapaima gigasi|2018|01458892
96|187|effects of feeding strategies on growth biochemical parameters and waste excretion of juvenile arapaima arapaima gigas raised in recirculating aquaculture systems ras|2019|00448486
97|187|effects of feeding strategies on growth biochemical parameters and waste excretion of juvenile arapaima arapaima gigas raised in recirculating aquaculture systems ras|2019|00448486
98|187|effects of feeding strategies on growth biochemical parameters and waste excretion of juvenile arapaima arapaima gigas raised in recirculating aquaculture systems ras|2019|00448486
99|187|effects of feeding strategies on growth biochemical parameters and waste excretion of juvenile arapaima arapaima gigas raised in recirculating aquaculture systems ras|2019|00448486
265|188|effects of modified atmosphere packing over the shelf life of sous vide from captive pirarucu arapaima gigas|2017|14668564
266|188|effects of modified atmosphere packing over the shelf life of sous vide from captive pirarucu arapaima gigas|2017|14668564
267|188|effects of modified atmosphere packing over the shelf life of sous vide from captive pirarucu arapaima gigas|2017|14668564
268|188|effects of modified atmosphere packing over the shelf life of sous vide from captive pirarucu arapaima gigas|2017|14668564
269|188|effects of modified atmosphere packing over the shelf life of sous vide from captive pirarucu arapaima gigas|2017|14668564
527|189|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
528|189|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
529|189|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
530|189|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
531|189|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
532|189|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
533|190|effects of stocking density on the performance of juvenile pirarucu arapaima gigas in cages|2012|00448486
21|191|efficiency of color pattern as a method for sex identification in arapaima gigas schinz 1822|2020|18099009
22|191|efficiency of color pattern as a method for sex identification in arapaima gigas schinz 1822|2020|18099009
270|192|eggs hatching and oncomiracidia lifespan of dawestrema cycloancistrium a monogenean parasitic on arapaima gigas|2017|03044017
271|192|eggs hatching and oncomiracidia lifespan of dawestrema cycloancistrium a monogenean parasitic on arapaima gigas|2017|03044017
272|192|eggs hatching and oncomiracidia lifespan of dawestrema cycloancistrium a monogenean parasitic on arapaima gigas|2017|03044017
440|193|elaboracao e composicao das silagens acida e coseca de visceras de pirarucu arapaima gigas|2014|1981724X
23|194|elaboracao caracterizacao fisicoquimica e microbiologica de produtos do pirarucu|2020|25258761
339|195|elaboracao rendimento e custo de almondegas de tilapia do nilo e pirarucu cultivados aplicacao na merenda escolar|2016|23578068
340|195|elaboracao rendimento e custo de almondegas de tilapia do nilo e pirarucu cultivados aplicacao na merenda escolar|2016|23578068
341|195|elaboracao rendimento e custo de almondegas de tilapia do nilo e pirarucu cultivados aplicacao na merenda escolar|2016|23578068
342|196|elaboracao rendimento e custos de almondegas de tilapia do nilo oreochromis niloticus e pirarucu arapaima gigas cultivados aplicacao na merenda escolar|2016|23578068
100|197|endoscopy and cannulation as noninvasive tools to identify sex and monitor reproductive development in arapaima gigas|2019|00458510
101|197|endoscopy and cannulation as noninvasive tools to identify sex and monitor reproductive development in arapaima gigas|2019|00458510
102|197|endoscopy and cannulation as noninvasive tools to identify sex and monitor reproductive development in arapaima gigas|2019|00458511
343|198|endoscopy application in broodstock management of iarapaima gigasi schinz 1822|2016|01758659
344|198|endoscopy application in broodstock management of iarapaima gigasi schinz 1822|2016|01758659
24|199|essential oil from ocimum basilicum improves growth performance and does not alter biochemical variables related to stress in pirarucu arapaima gigas|2020|00013765
25|199|essential oil from ocimum basilicum improves growth performance and does not alter biochemical variables related to stress in pirarucu arapaima gigas|2020|16782690
887|200|estudo anatomico do cranio de arapaima gigas|2002|18083064
888|201|estudo ultraestrutural das celulas eosinofilas granulosas do canal alimentar de pirarucu arapaima gigas|2002|18083064
889|202|estudo ultraestrutural dos leucocitos de pirarucu|2002|18083064
534|203|estudos etnoictiologicos sobre o pirarucu arapaima gigas na amazonia central|2012|00445967
535|203|estudos etnoictiologicos sobre o pirarucu arapaima gigas na amazonia central|2012|00445967
26|204|evaluation of muscle cuts of pirarucu arapaima gigas and sous vide product characterization and quality parameters|2020|1878450X
27|204|evaluation of muscle cuts of pirarucu arapaima gigas and sous vide product characterization and quality parameters|2020|9999999X
28|204|evaluation of muscle cuts of pirarucu arapaima gigas and sous vide product characterization and quality parameters|2020|1878450X
395|205|evidence of polygamy in the socially monogamous amazonian fish arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2015|16796225
396|205|evidence of polygamy in the socially monogamous amazonian fish arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2015|16796225
397|205|evidence of polygamy in the socially monogamous amazonian fish arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2015|16796225
398|205|evidence of polygamy in the socially monogamous amazonian fish arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2015|16796225
345|206|exibicao turistica de pirarucus arapaima gigasltigt schinz 1822 de cativeiro na amazonia alternativa de aproveitamento comercial da especie|2016|01021109
346|207|exibicao turistica de pirarucus arapaima gigasi schinz 1822 de cativeiro na amazonia alternativa de aproveitamento comercial da especie|2016|01021109
103|208|exogenous enzymes on the feeding of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|19810997
104|208|exogenous enzymes on the feeding of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|19810997
29|209|expression of acetylcholine and g protein coupled muscarinic receptor in the neuroepithelial cells necs of the obligated airbreathing fish arapaima gigas arapaimatidae teleostei|2020|09442006
441|210|expression of growthrelated factors in skeletal muscle of pirarucu arapaima gigas during growth|2014|21559546
442|210|expression of growthrelated factors in skeletal muscle of pirarucu arapaima gigas during growth|2014|21559546
443|211|expression of growthrelated factors in skeletal muscle of pirarucu arapaima gigas during growth|2014|21559546
444|212|expression of growthrelated factors in skeletal muscle of pirarucuarapaima gigas during growth|2014|21559546
536|213|extensao rural e pesqueira agroecologica amazonica a experiencia do projeto pirarucugente|2012|21762368
105|214|fatty acid composition and influence of temperature on the lipid stability of arapaima gigas meat|2019|19816723
106|214|fatty acid composition and influence of temperature on the lipid stability of arapaima gigas meat|2019|19816723
107|214|fatty acid composition and influence of temperature on the lipid stability of arapaima gigas meat|2019|19816723
108|214|fatty acid composition and influence of temperature on the lipid stability of arapaima gigas meat|2019|19816723
720|215|fauna ectoparasitaria en alevinos de paiche arapaima gigas schinz 1822 cultivados en el centro de investigaciones de quistococha loreto peru|2007|24101184
721|216|fauna ectoparasitaria en alevinos de paiche arapaima gigas shinz 1822 cultivados en el centro de investigaciones de quistochocha loreto peru|2007|10185674
722|217|fauna ectoparasitaria en alevinos de paiche arapaima gigas shinz 1822 cultivados en el centro de investigaciones de quistococha loreto peru|2007|10185674
723|217|fauna ectoparasitaria en alevinos de paiche arapaima gigas shinz 1822 cultivados en el centro de investigaciones de quistococha loreto peru|2007|10185674
109|218|feeding frequency affects feed intake and growth in juvenile pirarucu arapaima gigas|2019|18094392
110|218|feeding frequency affects feed intake and growth in juvenile pirarucu arapaima gigas|2019|18094392
786|219|feeding of juvenile pirarucu arapaima gigas arapaimidae in their natural environment lago quatro bocas araguaianamt brazil|2005|16796225
787|219|feeding of juvenile pirarucu arapaima gigas arapaimidae in their natural environment lago quatro bocas araguaianamt brazil|2005|""
788|219|feeding of juvenile pirarucu arapaima gigas arapaimidae in their natural environment lago quatro bocas araguaianamt brazil|2005|16796225
399|220|first record of arapaima gigas schinz 1822 teleostei osteoglossomorpha the pirarucu in the upper parana river basin southeast brazil|2015|1809127X
400|221|first record of arapaima gigas schinz 1822 teleostei osteoglossomorpha the pirarucu in the upper parana river basin southeast brazil|2015|1809127X
273|222|first record of dolops striata branchiura argulidae on arapaima gigas from a fish farm in state of para brazil|2017|24101184
401|223|first record of hysterothylacium sp larvae nematoda anisakidae with zoonotic potential in the pirarucu arapaima gigas osteichthyes arapaimidae from south america|2015|16784375
402|224|first record of hysterothylacium sp larvae nematoda anisakidae with zoonotic potential in the pirarucu arapaima gigas osteichthyes arapaimidae from south america|2015|16784375
403|225|first record of hysterothylacium sp larvae nematodaanisakidae with zoonotic potential in the pirarucu arapaima gigas osteichthyes arapaimidae from south america|2015|15196984
404|226|first record of larvae of hysterothylacium nematoda anisakidae with zoonotic potential in the pirarucu arapaima gigas osteichthyes arapaimidae from south america|2015|16784375
405|226|first record of larvae of hysterothylacium nematoda anisakidae with zoonotic potential in the pirarucu arapaima gigas osteichthyes arapaimidae from south america|2015|16784375
406|226|first record of larvae of hysterothylacium nematoda anisakidae with zoonotic potential in the pirarucu arapaima gigas osteichthyes arapaimidae from south america|2015|16784375
537|227|first record of trichodina heterodentata ciliophora trichodinidae from arapaima gigas cultivated in peru|2012|00445967
538|228|first record of trichodina heterodentata ciliophora trichodinidae from arapaima gigas cultivated in peru|2012|00445967
274|229|fish protein hydrolysate as an ingredient in diets for arapaima gigas juveniles|2017|16782305
275|229|fish protein hydrolysate as an ingredient in diets for arapaima gigas juveniles|2017|16782305
276|229|fish protein hydrolysate as an ingredient in diets for arapaima gigas juveniles|2017|16782305
277|229|fish protein hydrolysate as an ingredient in diets for arapaima gigas juveniles|2017|16782305
278|229|fish protein hydrolysate as an ingredient in diets for arapaima gigas juveniles|2017|16782305
111|230|fomento a pesca e riscos de extincao uma analise a partir do registro fotografico do pirarucu arapaima gigas do rio araguaia em meados do seculo xx|2019|19843356
347|231|gelatina em po liofilizada obtida de pele de pirarucu arapaima gigas|2016|25266578
112|232|genetic diversity and structure in arapaima gigas populations from amazon and araguaiatocantins river basins|2019|14712156
113|232|genetic diversity and structure in arapaima gigas populations from amazon and araguaiatocantins river basins|2019|14712156
407|233|genetic diversity of arapaima gigas schinz 1822 osteoglossiformes arapaimidae in the araguaiatocantins basin estimated by issr marker|2015|19820224
408|233|genetic diversity of arapaima gigas schinz 1822 osteoglossiformes arapaimidae in the araguaiatocantins basin estimated by issr marker|2015|19820224
409|233|genetic diversity of arapaima gigas schinz 1822 osteoglossiformes arapaimidae in the araguaiatocantins basin estimated by issr marker|2015|19820224
445|234|genetic relationships between captive and wild subpopulations of arapaima gigas schinz in cuvier 1822|2014|20069839
446|234|genetic relationships between captive and wild subpopulations of arapaima gigas schinz in cuvier 1822|2014|20069839
447|234|genetic relationships between captive and wild subpopulations of arapaima gigas schinz in cuvier 1822|2014|20069839
448|234|genetic relationships between captive and wild subpopulations of arapaima gigas schinz in cuvier 1822|2014|20069839
539|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
540|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
541|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
542|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
543|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
544|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
545|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
546|235|giant amazonian fish pirarucu arapaima gigas its viscera as a source of thermostable trypsin|2012|03088146
30|236|gills and airbreathing organ in o2 uptake co2 excretion nwaste excretion and ionoregulation in small and large pirarucu arapaima gigas|2020|01741578
31|237|glutamine use in feeding juvenile pirarucu arapaima gigas schinz 1822|2020|01020935
32|237|glutamine use in feeding juvenile pirarucu arapaima gigas schinz 1822|2020|16784162
33|237|glutamine use in feeding juvenile pirarucu arapaima gigas schinz 1822|2020|16784162
279|238|goezia spinulosa em pirarucu arapaima gigas cultivados em tanques escavados de rondonia brasil|2017|16785150
789|239|gonadal features and reproductive traits of the amazonian fish arapaima gigas schinz 1822|2005|00017272
790|240|gonadal morphology and reproductive traits of the amazonian fish arapaima gigas schinz 1822|2005|00017272
791|240|gonadal morphology and reproductive traits of the amazonian fish arapaima gigas schinz 1822|2005|00017272
792|240|gonadal morphology and reproductive traits of the amazonian fish arapaima gigas schinz 1822|2005|00017272
114|241|gonadal steroids and energy availability during ovarian maturation stages of the amazonian pirarucu arapaima gigas teleostei osteoglossidae in the wild|2019|10956433
34|242|growth and hematological and immunological responses of arapaima gigas fed diets supplemented with immunostimulant based on saccharomyces cerevisiae and subjected to handling stress|2020|23525134
35|242|growth and hematological and immunological responses of arapaima gigas fed diets supplemented with immunostimulant based on saccharomyces cerevisiae and subjected to handling stress|2020|23525134
905|243|growth and sexual maturation of female pirarucu arapaima gigas tools for the conservation and management of an amazonian fish|1998|00221112
815|244|growth parameter of pirarucu arapaima gigas brodstock|2004|""
115|245|growth physiological and immune responses of arapaima gigas arapaimidae to aeromonas hydrophila challenge and handling stress following feeding with immunostimulant supplemented diets|2019|10504648
116|245|growth physiological and immune responses of arapaima gigas arapaimidae to aeromonas hydrophila challenge and handling stress following feeding with immunostimulant supplemented diets|2019|10504648
117|245|growth physiological and immune responses of arapaima gigas arapaimidae to aeromonas hydrophila challenge and handling stress following feeding with immunostimulant supplemented diets|2019|10504648
118|245|growth physiological and immune responses of arapaima gigas arapaimidae to aeromonas hydrophila challenge and handling stress following feeding with immunostimulant supplemented diets|2019|10504648
119|246|heart structure in the amazonian teleost arapaima gigasltigt osteoglossiformes arapaimidae|2019|00218782
120|246|heart structure in the amazonian teleost arapaima gigasltigt osteoglossiformes arapaimidae|2019|00218782
121|247|heart structure in the amazonian teleost arapaima gigasi osteoglossiformes arapaimidae|2019|00218782
122|247|heart structure in the amazonian teleost arapaima gigasi osteoglossiformes arapaimidae|2019|00218782
348|248|helminth community structure of arapaima gigas in semiintensive and intensive fish farming systems in the southwestern brazilian amazon|2016|22186425
349|248|helminth community structure of arapaima gigas in semiintensive and intensive fish farming systems in the southwestern brazilian amazon|2016|22186425
350|248|helminth community structure of arapaima gigas in semiintensive and intensive fish farming systems in the southwestern brazilian amazon|2016|22186425
351|248|helminth community structure of arapaima gigas in semiintensive and intensive fish farming systems in the southwestern brazilian amazon|2016|22186425
352|248|helminth community structure of arapaima gigas in semiintensive and intensive fish farming systems in the southwestern brazilian amazon|2016|22186425
489|249|helminthes and protozoan of farmed pirarucu arapaima gigas in eastern amazon and hostparasite relationship|2013|01020935
490|249|helminthes and protozoan of farmed pirarucu arapaima gigas in eastern amazon and hostparasite relationship|2013|01020935
491|249|helminthes and protozoan of farmed pirarucu arapaima gigas in eastern amazon and hostparasite relationship|2013|01020935
492|249|helminthes and protozoan of farmed pirarucu arapaima gigas in eastern amazon and hostparasite relationship|2013|01020935
493|249|helminthes and protozoan of farmed pirarucu arapaima gigas in eastern amazon and hostparasite relationship|2013|16784162
494|249|helminthes and protozoan of farmed pirarucu arapaima gigas in eastern amazon and hostparasite relationship|2013|01020935
675|250|helmintos parasitos do pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae no rio araguaia estado de mato grosso brasil|2008|0103846X
676|250|helmintos parasitos do pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae no rio araguaia estado de mato grosso brasil|2008|0103846X
677|250|helmintos parasitos do pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae no rio araguaia estado de mato grosso brasil|2008|0103846X
449|251|hematological adjustments of the bony tongue arapaima gigas under influence of amazonian waters|2014|17536561
450|251|hematological adjustments of the bony tongue arapaima gigas under influence of amazonian waters|2014|17536561
724|252|hematological and biochemical parameters for the pirarucu arapaima gigas cuvier 1829 arapaimidae in net cage culture|2007|15657396
725|253|hematological and biochemical parameters for the pirarucu arapaima gigas schinz 1822 arapaimatidae in net cage culture|2007|15657396
726|254|hematological and biochemical parameters for the pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimatidae in net cage culture|2007|15657396
727|254|hematological and biochemical parameters for the pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimatidae in net cage culture|2007|15657396
728|254|hematological and biochemical parameters for the pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimatidae in net cage culture|2007|01758659
729|254|hematological and biochemical parameters for the pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimatidae in net cage culture|2007|01758659
730|255|hematological and biochemical parameters for the pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimatidae in net cage culture|2007|01758659
280|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
281|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|00445967
282|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
283|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
284|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
285|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
286|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|00445967
287|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
288|256|hematological and biochemical responses of pirarucu arapaima gigas arapaimidae fed with diets containing a glucomannan product derived from yeast and algae|2017|18094392
451|257|high infestation by idawestrema cycloancistrioidesi in iarapaima gigasi cultured in the amazon region peru|2014|23567708
452|258|high infestation by dawestrema cycloancistrioidesi in arapaima gigasi cultured in the amazon region peru|2014|23567708
123|259|histochemical characterization and connective fiber distribution of the cardiac outflow tract of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|0720213X
124|259|histochemical characterization and connective fiber distribution of the cardiac outflow tract of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|0720213X
125|259|histochemical characterization and connective fiber distribution of the cardiac outflow tract of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|1432234X
126|259|histochemical characterization and connective fiber distribution of the cardiac outflow tract of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|0720213X
127|259|histochemical characterization and connective fiber distribution of the cardiac outflow tract of pirarucu arapaima gigas schinz 1822 osteoglossiformes arapaimidae|2019|1432234X
175|260|histopathological evaluation of formalin toxicity in arapaima gigas arapaimidae the giant fish from amazon|2018|16785150
176|260|histopathological evaluation of formalin toxicity in arapaima gigas arapaimidae the giant fish from amazon|2018|16785150
177|260|histopathological evaluation of formalin toxicity in arapaima gigas arapaimidae the giant fish from amazon|2018|16785150
178|261|historias e memorias sobre a pesca do pirarucu no auatiparana do barracao ao manejo comunitario|2018|19846215
645|262|immunocytochemical identification of adenohypophyseal cells in the pirarucu arapaima gigas an amazonian basal teleost|2009|09201742
646|263|immunocytochemical identification of adenohypophyseal cells in the pirarucu arapaima gigas an amazonian basal teleost|2009|09201742
616|264|impact of ontogenetic changes in branchial morphology on gill function in arapaima gigasi|2010|15222152
495|265|implications for osmorespiratory compromise by anatomical remodeling in the gills of arapaima gigasltigt|2013|19328486
496|266|implications for osmorespiratory compromise by anatomical remodeling in the gills of iarapaima gigasi|2013|19328486
497|266|implications for osmorespiratory compromise by anatomical remodeling in the gills of iarapaima gigasi|2013|19328486
289|267|indicadores do manejo comunitario de pirarucu arapaima spp no setor jaraua reserva de desenvolvimento sustentavel mamiraua amazonas brasil|2017|2249894X
290|268|indicadores do manejo comunitario de pirarucu arapaima sppno setor jaraua reserva de desenvolvimento sustentavel mamiraua amazonas brasil|2017|2249894X
453|269|infeccion elevada de nilonema senticosum en adultos de arapaima gigas cultivados en la amazonia peruana|2014|16099117
454|269|infeccion elevada de nilonema senticosum en adultos de arapaima gigas cultivados en la amazonia peruana|2014|16099117
731|270|influence of diets supplemented with vitamin c and e on pirarucu arapaima gigas blood parameters|2007|10956433
732|270|influence of diets supplemented with vitamin c and e on pirarucu arapaima gigas blood parameters|2007|10956433
733|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2007|10956433
734|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2007|10956433
735|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2007|10956433
736|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2007|10956433
737|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2007|10956433
760|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2006|0010406X
761|271|influence of diets supplemented with vitamins c and e on pirarucu arapaima gigas blood parameters|2006|10956433
36|272|influence of grilling pretreatment and optimization of sous videi processing parameters on the physicochemical and microbiological quality of pirarucu fillet|2020|10820132
